Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Panier,shipping_delay,profit_margin,delivery_time
1031,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,ee46b0a165e2c84bf864146f949bfb307fa113920e5ec290fd4f03cc2b243dd8,Corporate,United States,Hackensack,Hackensack,7601.0,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,40.74,3.0,0.0,7.2576,Global Commerce Series High-Back Swivel/Tilt Chairs,4 days,0.1781443298969072,4.0
1032,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,ee46b0a165e2c84bf864146f949bfb307fa113920e5ec290fd4f03cc2b243dd8,Corporate,United States,Hackensack,Hackensack,7601.0,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,124.11,9.0,0.0,52.1262,9-3/4 Diameter Round Wall Clock,4 days,0.42,4.0
1033,CA-2014-163552,2014-07-11,2014-07-15,Standard Class,ee46b0a165e2c84bf864146f949bfb307fa113920e5ec290fd4f03cc2b243dd8,Corporate,United States,Hackensack,Hackensack,7601.0,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5.0,0.0,7.056,Avery 514,4 days,0.49,4.0
1034,CA-2016-109820,2016-11-20,2016-11-22,Standard Class,f316567b5cbd8b8a0621cb893177afaf53aa1decbd31c5591f7c5b6ad3124b87,Consumer,United States,Cincinnati,Cincinnati,45231.0,East,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.696,3.0,0.2,5.1012,Southworth 25% Cotton Granite Paper & Envelopes,2 days,0.325,2.0
1035,CA-2016-109820,2016-11-20,2016-11-22,First Class,f316567b5cbd8b8a0621cb893177afaf53aa1decbd31c5591f7c5b6ad3124b87,Consumer,United States,Cincinnati,Cincinnati,45231.0,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,2.628,2.0,0.0,-1.9272,Acco 3-Hole Punch,2 days,-0.7333333333333333,2.0
1036,CA-2016-109820,2016-11-20,2016-11-22,First Class,f316567b5cbd8b8a0621cb893177afaf53aa1decbd31c5591f7c5b6ad3124b87,Consumer,United States,Cincinnati,Cincinnati,45231.0,East,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,14.427,3.0,0.0,-10.5798,Avery Recycled Flexi-View Covers for Binding Systems,2 days,-0.7333333333333334,2.0
1037,CA-2016-113061,2016-04-22,2016-04-26,Standard Class,160467acfa4f36bf3d51ab3b745f3f70905803f31a2f89138ef8796b4c71f39d,Home Office,United States,Jefferson City,Jefferson City,65109.0,Central,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,2.0,0.0,8.662,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,4 days,0.1,4.0
1038,CA-2015-127418,2015-06-13,2015-06-14,First Class,d139f59a2a34e1971c03e68ed69ab62552099d3a4ca02870a78f22d5099ae5b1,Consumer,United States,Los Angeles,Los Angeles,90004.0,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3.0,0.2,13.734,Aluminum Screw Posts,1 days,0.375,1.0
1039,CA-2017-121818,2017-11-20,2017-11-21,First Class,92425d3a3e0d8ac862a52b4ab5925b356886466c78bc2d91e61fed4b8a3d5a10,Consumer,United States,Burlington,Burlington,27217.0,South,OFF-AR-10000203,Office Supplies,Art,Newell 336,23.968,7.0,0.2,2.6964,Newell 336,1 days,0.1125,1.0
1040,CA-2017-121818,2017-11-20,2017-11-21,First Class,92425d3a3e0d8ac862a52b4ab5925b356886466c78bc2d91e61fed4b8a3d5a10,Consumer,United States,Burlington,Burlington,27217.0,South,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,28.728,3.0,0.2,1.7955,Staples in misc. colors,1 days,0.0625,1.0
1041,CA-2016-127670,2016-03-20,2016-03-24,Standard Class,f65a81cada672536bddb32a10381e5066e59dd5148d40f4988aae0684d1738cf,Home Office,United States,Saint Peters,Saint Peters,63376.0,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,40.74,4.0,0.0,7.2576,Chromcraft Round Conference Tables,4 days,0.1781443298969072,4.0
1042,CA-2016-102981,2016-09-06,2016-09-09,Second Class,a87ffaaba3152e1af8eb027cd8af296d3797e2cef9b1ca985d95fe2580b99581,Consumer,United States,New York City,New York City,10035.0,East,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2.0,0.0,11.151,Maxell 4.7GB DVD+RW 3/Pack,3 days,0.35,3.0
1043,CA-2016-102981,2016-09-06,2016-09-09,Second Class,a87ffaaba3152e1af8eb027cd8af296d3797e2cef9b1ca985d95fe2580b99581,Consumer,United States,New York City,New York City,10035.0,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",40.74,3.0,0.2,7.2576,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",3 days,0.1781443298969072,3.0
1044,CA-2017-115651,2017-07-09,2017-07-12,First Class,27d28f15f9b310009331d211afb413bc259880163fcda2f6ae02d4bb3a8a850b,Corporate,United States,Chicago,Chicago,60610.0,Central,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8.84,5.0,0.2,2.9835,"Quartet Alpha White Chalk, 12/Pack",3 days,0.33749999999999997,3.0
1045,CA-2017-115651,2017-07-09,2017-07-12,First Class,27d28f15f9b310009331d211afb413bc259880163fcda2f6ae02d4bb3a8a850b,Corporate,United States,Chicago,Chicago,60610.0,Central,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,58.464,9.0,0.0,7.2576,Belkin F9S820V06 8 Outlet Surge,3 days,0.12413793103448276,3.0
1046,CA-2017-152702,2017-10-12,2017-10-16,Standard Class,434f2abd99425cf80e570844f17a237d4417be28811006dde9f4e1eb2efffe45,Home Office,United States,Rockford,Rockford,61107.0,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",254.604,14.0,0.3,-18.186,"Global Stack Chair without Arms, Black",4 days,-0.07142857142857142,4.0
1047,CA-2016-169103,2016-03-08,2016-03-13,Standard Class,960e6a01ecf320b0eb361a9ffb068f0e9229ca86c5fa6257c988de8f73b14cc3,Consumer,United States,Miami,Miami,33142.0,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,40.74,5.0,0.2,7.2576,Cisco Unified IP Phone 7945G VoIP phone,5 days,0.1781443298969072,5.0
1048,CA-2016-169103,2016-03-08,2016-03-13,Standard Class,960e6a01ecf320b0eb361a9ffb068f0e9229ca86c5fa6257c988de8f73b14cc3,Consumer,United States,Miami,Miami,33142.0,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3.0,0.2,-3.8385,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",5 days,-0.0375,5.0
1049,CA-2014-139192,2014-05-27,2014-06-01,Second Class,ec256fdef770504292f993857b86aff8730e6c611d904bb08c7107909aa199bb,Consumer,United States,San Francisco,San Francisco,94109.0,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,40.74,12.0,0.2,7.2576,Plantronics HL10 Handset Lifter,5 days,0.1781443298969072,5.0
1050,CA-2014-139192,2014-05-27,2014-06-01,Second Class,ec256fdef770504292f993857b86aff8730e6c611d904bb08c7107909aa199bb,Consumer,United States,San Francisco,San Francisco,94109.0,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99,1.0,0.0,37.9962,Logitech Wireless Performance Mouse MX for PC and Mac,5 days,0.38000000000000006,5.0
1051,US-2015-153500,2015-07-03,2015-07-05,First Class,cf69c79637665fa37dd71c37989cd863481e0bb150d2e450bbd7f75d49ad356f,Corporate,United States,Philadelphia,Philadelphia,19134.0,East,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.464,2.0,0.2,-29.4812,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,2 days,-0.17500000000000002,2.0
1052,US-2015-153500,2015-07-03,2015-07-05,First Class,cf69c79637665fa37dd71c37989cd863481e0bb150d2e450bbd7f75d49ad356f,Corporate,United States,Philadelphia,Philadelphia,19134.0,East,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.72,2.0,0.2,2.436,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",2 days,0.3625,2.0
1053,US-2015-153500,2015-07-03,2015-07-05,First Class,cf69c79637665fa37dd71c37989cd863481e0bb150d2e450bbd7f75d49ad356f,Corporate,United States,Philadelphia,Philadelphia,19134.0,East,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282.888,9.0,0.2,56.5776,"Howard Miller 12"" Round Wall Clock",2 days,0.2,2.0
1054,CA-2015-110667,2015-04-04,2015-04-08,Standard Class,85d1981126b347ae4e38672aeb65fdd5cad11a9543b2071c8e1d6b7497d9b660,Home Office,United States,New York City,New York City,10009.0,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2.0,0.0,4.3524,DIXON Ticonderoga Erasable Checking Pencils,4 days,0.39,4.0
1055,CA-2015-110667,2015-04-04,2015-04-08,Standard Class,85d1981126b347ae4e38672aeb65fdd5cad11a9543b2071c8e1d6b7497d9b660,Home Office,United States,New York City,New York City,10009.0,East,FUR-FU-10004622,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,2.0,0.0,22.764,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,4 days,0.21,4.0
1056,CA-2015-110667,2015-04-04,2015-04-08,Standard Class,85d1981126b347ae4e38672aeb65fdd5cad11a9543b2071c8e1d6b7497d9b660,Home Office,United States,New York City,New York City,10009.0,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,82.344,3.0,0.2,27.7911,GBC Prestige Therm-A-Bind Covers,4 days,0.3375,4.0
1057,CA-2015-110667,2015-04-04,2015-04-08,Standard Class,85d1981126b347ae4e38672aeb65fdd5cad11a9543b2071c8e1d6b7497d9b660,Home Office,United States,New York City,New York City,10009.0,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,9.088,4.0,0.2,3.2944,Avery Round Ring Poly Binders,4 days,0.36250000000000004,4.0
1058,CA-2017-167150,2017-12-10,2017-12-17,Standard Class,3ddfe721dd4666159e4a06c6e2579a865cfbf10eb6d7f48af20e7a8343a71381,Corporate,United States,San Diego,San Diego,92037.0,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4.0,0.2,7.2268,Avery Hole Reinforcements,7 days,0.3625,7.0
1059,CA-2017-167150,2017-12-10,2017-12-17,Standard Class,3ddfe721dd4666159e4a06c6e2579a865cfbf10eb6d7f48af20e7a8343a71381,Corporate,United States,San Diego,San Diego,92037.0,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568,2.0,0.2,22.9488,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",7 days,0.35,7.0
1060,CA-2016-105284,2016-11-24,2016-12-01,Standard Class,8cebc5c4b99de39702d580daa99702408b42b118a4602fee389a81e872b4508b,Home Office,United States,Philadelphia,Philadelphia,19143.0,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4.416,3.0,0.2,1.6008,Stockwell Gold Paper Clips,7 days,0.3625,7.0
1061,US-2015-125374,2015-03-23,2015-03-29,Standard Class,51b88e1a1b7f4f9f9276dc27c3906b5b4c16d2085f8a19c5df8236d335c32244,Consumer,United States,Houston,Houston,77095.0,Central,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2.0,0.3,-29.2524,Global Deluxe Steno Chair,6 days,-0.2714285714285714,6.0
1062,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,9e417e8a53cf96fbb42f60dc44d227b600b07ddbaffce065901fec8be0f13d5b,Corporate,United States,Toledo,Toledo,43615.0,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.216,3.0,0.2,4.5216,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,5 days,0.1,5.0
1063,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,9e417e8a53cf96fbb42f60dc44d227b600b07ddbaffce065901fec8be0f13d5b,Corporate,United States,Toledo,Toledo,43615.0,East,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",10.416,7.0,0.2,-2.2134,"Super Bands, 12/Pack",5 days,-0.2125,5.0
1064,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,9e417e8a53cf96fbb42f60dc44d227b600b07ddbaffce065901fec8be0f13d5b,Corporate,United States,Toledo,Toledo,43615.0,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,7.872,3.0,0.2,1.2792,Crayola Colored Pencils,5 days,0.16249999999999998,5.0
1065,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,9e417e8a53cf96fbb42f60dc44d227b600b07ddbaffce065901fec8be0f13d5b,Corporate,United States,Toledo,Toledo,43615.0,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,118.782,3.0,0.4,-27.7158,Plantronics 81402,5 days,-0.23333333333333336,5.0
1066,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,9e417e8a53cf96fbb42f60dc44d227b600b07ddbaffce065901fec8be0f13d5b,Corporate,United States,Toledo,Toledo,43615.0,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,1.448,1.0,0.2,0.2353,Assorted Color Push Pins,5 days,0.1625,5.0
1067,CA-2015-161263,2015-04-16,2015-04-21,Standard Class,9e417e8a53cf96fbb42f60dc44d227b600b07ddbaffce065901fec8be0f13d5b,Corporate,United States,Toledo,Toledo,43615.0,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47,5.0,0.0,7.2576,"GBC Velobind Prepunched Cover Sets, Regency Series",5 days,0.13083829096809085,5.0
1068,CA-2016-157686,2016-10-01,2016-10-02,First Class,acc9f0022184ebca1670eb4a62e09809a310ad168592483abb8ff95b3f3eaae0,Consumer,United States,San Francisco,San Francisco,94122.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4.0,0.2,12.178,"Global Value Mid-Back Manager's Chair, Gray",1 days,0.0625,1.0
1069,US-2017-139955,2017-09-28,2017-09-30,Second Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Consumer,United States,Brownsville,Brownsville,78521.0,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.744,1.0,0.2,-0.3488,Staple remover,2 days,-0.2,2.0
1070,US-2015-150161,2015-07-25,2015-07-29,Standard Class,6fd7067640bab98de18b5f75cbd8d506e72b63ce0490895bfc4f06c5e3c929d6,Home Office,United States,Philadelphia,Philadelphia,19143.0,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,25.176,4.0,0.0,-18.4624,GBC Premium Transparent Covers with Diagonal Lined Pattern,4 days,-0.7333333333333333,4.0
1071,CA-2015-144652,2015-11-20,2015-11-26,Standard Class,7fcf731cba702a0b5e7c802274c52e09c6fb03646b84b7ceae63fc4746a8bc4c,Home Office,United States,Los Angeles,Los Angeles,90008.0,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,19.46,7.0,0.0,5.0596,Newell 333,6 days,0.25999999999999995,6.0
1072,CA-2016-152814,2016-04-28,2016-05-02,Standard Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Home Office,United States,Denver,Denver,80219.0,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,29.472,3.0,0.2,9.9468,Xerox 1881,4 days,0.33749999999999997,4.0
1073,CA-2017-106943,2017-11-14,2017-11-19,Standard Class,3ab6b4cace3a73811861a015ba8a97f4e12779ba7910dd9519a9b1547e0b44aa,Consumer,United States,New York City,New York City,10035.0,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,8.64,2.0,0.2,3.024,3M Organizer Strips,5 days,0.35,5.0
1074,CA-2016-134348,2016-11-12,2016-11-19,Standard Class,092bbdda282fd43fe4a1bff177dbd53f5e96c5f47098fa535a513bdf442c0877,Consumer,United States,Mesa,Mesa,85204.0,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.27,5.0,0.0,-4.598,Avery Durable Slant Ring Binders With Label Holder,7 days,-0.7333333333333334,7.0
1075,CA-2016-134348,2016-11-12,2016-11-19,Standard Class,092bbdda282fd43fe4a1bff177dbd53f5e96c5f47098fa535a513bdf442c0877,Consumer,United States,Mesa,Mesa,85204.0,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,4.368,7.0,0.0,-3.3488,Round Ring Binders,7 days,-0.7666666666666666,7.0
1076,CA-2016-134348,2016-11-12,2016-11-19,Standard Class,092bbdda282fd43fe4a1bff177dbd53f5e96c5f47098fa535a513bdf442c0877,Consumer,United States,Mesa,Mesa,85204.0,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,31.984,2.0,0.2,1.999,Micropad Numeric Keypads,7 days,0.0625,7.0
1077,CA-2016-161781,2016-09-29,2016-09-30,First Class,42248c6e8d3096d150211e9adbf0c76b60651a64022731bcde8fa259ff0d97ca,Home Office,United States,Columbus,Columbus,47201.0.0,Central,OFF-AR-10000255,Office Supplies,Art,Newell 328,40.88,7.0,0.0,10.6288,Newell 328,1 days,0.26,1.0
1078,CA-2017-132521,2017-09-23,2017-09-25,Second Class,afab7e23ca183f3c4b0101695577189389b7fdc96c92d76e4c2b9123173394de,Consumer,United States,Seattle,Seattle,98105.0,West,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,119.96,2.0,0.0,33.5888,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,2 days,0.28,2.0
1079,CA-2017-132521,2017-09-23,2017-09-25,Second Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Consumer,United States,Seattle,Seattle,98105.0,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3.0,0.0,8.4888,Sterilite Officeware Hinged File Box,2 days,0.26999999999999996,2.0
1080,CA-2017-132521,2017-09-23,2017-09-25,Second Class,afab7e23ca183f3c4b0101695577189389b7fdc96c92d76e4c2b9123173394de,Consumer,United States,Seattle,Seattle,98105.0,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,6.88,1.0,0.2,2.322,Avery Printable Repositionable Plastic Tabs,2 days,0.3375,2.0
1081,CA-2015-110016,2015-11-29,2015-12-04,Standard Class,d8afc35766fc4cdf7ef0a99b7b19fdf1fd3743542faf181c4594ea9aa52ed2dc,Corporate,United States,Detroit,Detroit,48227.0,Central,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,19.92,4.0,0.0,9.3624,Easy-staple paper,5 days,0.4699999999999999,5.0
1082,CA-2015-110016,2015-11-29,2015-12-04,Standard Class,d8afc35766fc4cdf7ef0a99b7b19fdf1fd3743542faf181c4594ea9aa52ed2dc,Corporate,United States,Detroit,Detroit,48227.0,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",40.74,9.0,0.0,7.2576,"Global High-Back Leather Tilter, Burgundy",5 days,0.1781443298969072,5.0
1083,US-2016-143819,2016-03-01,2016-03-05,Standard Class,3a921a669a2f742df3980e99eacb61e3d62d196193658566057a0eea9259d491,Consumer,United States,Yonkers,Yonkers,10701.0,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,40.74,8.0,0.4,7.2576,Chromcraft Round Conference Tables,4 days,0.1781443298969072,4.0
1084,US-2016-143819,2016-03-01,2016-03-05,Standard Class,3a921a669a2f742df3980e99eacb61e3d62d196193658566057a0eea9259d491,Consumer,United States,Yonkers,Yonkers,10701.0,East,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26.38,1.0,0.0,12.1348,Easy-staple paper,4 days,0.46,4.0
1085,US-2016-143819,2016-03-01,2016-03-05,Standard Class,c72b076609bc79332e52e2362b43733fe82d8900be909c670c720c11bd4efe80,Consumer,United States,Yonkers,Yonkers,10701.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,362.92,2.0,0.0,7.2576,Adjustable Depth Letter/Legal Cart,4 days,0.019997795657445167,4.0
1086,US-2016-143819,2016-03-01,2016-03-05,Standard Class,3a921a669a2f742df3980e99eacb61e3d62d196193658566057a0eea9259d491,Consumer,United States,Yonkers,Yonkers,10701.0,East,TEC-MA-10003979,Technology,Machines,Ativa V4110MDD Micro-Cut Shredder,40.74,7.0,0.0,7.2576,Ativa V4110MDD Micro-Cut Shredder,4 days,0.1781443298969072,4.0
1087,CA-2016-167584,2016-08-12,2016-08-12,Same Day,e8b4fcce8ab03bbc32fa885ab7428e2bbdd5ab77521d5e2398ad041eee560ed6,Consumer,United States,Des Moines,Des Moines,50315.0,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,1.0,0.0,3.1104,Xerox 224,0 days,0.4799999999999999,0.0
1088,CA-2016-166163,2016-08-15,2016-08-20,Second Class,3592c238edc287f1569ccc6f1b6e0b55d66a90e6791de0633b9f8d9e3cbfdcb5,Corporate,United States,Oakland,Oakland,94601.0.0,West,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),71.976,3.0,0.2,7.1976,Nokia Lumia 521 (T-Mobile),5 days,0.1,5.0
1089,CA-2016-166163,2016-08-15,2016-08-20,Second Class,3592c238edc287f1569ccc6f1b6e0b55d66a90e6791de0633b9f8d9e3cbfdcb5,Corporate,United States,Oakland,Oakland,94601.0,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,1.0,0.0,1.512,Avery 488,5 days,0.48000000000000004,5.0
1090,CA-2017-158407,2017-06-04,2017-06-10,Standard Class,7c8079ced9e87c24e7bfc2e76bfdece96d7383fd30a348c4d69d4db2c002af11,Corporate,United States,Monroe,Monroe,28110.0,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,,2.0,0.2,1.999,Telescoping Adjustable Floor Lamp,6 days,,6.0
1091,CA-2017-158407,2017-06-04,2017-06-10,Standard Class,7c8079ced9e87c24e7bfc2e76bfdece96d7383fd30a348c4d69d4db2c002af11,Corporate,United States,Monroe,Monroe,28110.0,South,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71.984,2.0,0.2,25.1944,Innergie mMini Combo Duo USB Travel Charging Kit,6 days,0.35000000000000003,6.0
1092,CA-2015-143490,2015-12-06,,Standard Class,fce8555e26eccfa4ac658b9485897573814ff62da77be2afcb6f23dcb0bd63f5,Consumer,United States,San Diego,San Diego,92105.0,West,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,120.15,9.0,0.0,33.642,Stanley Contemporary Battery Pencil Sharpeners,,0.28,
1093,CA-2015-143490,2015-12-06,2015-12-13,Standard Class,fce8555e26eccfa4ac658b9485897573814ff62da77be2afcb6f23dcb0bd63f5,Consumer,United States,San Diego,San Diego,92105.0,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,219.184,2.0,0.2,19.1786,AT&T 1080 Corded phone,7 days,0.0875,7.0
